S 645ea0,4 miss eviction 
L 606978,4 hit 
S 645fa0,4 miss eviction 
L 60697c,4 hit 
S 6460a0,4 miss eviction 
L 606980,4 miss eviction 
S 6461a0,4 miss eviction 
L 606984,4 hit 
S 6462a0,4 miss eviction 
L 606988,4 hit 
S 6463a0,4 miss eviction 
L 60698c,4 hit 
S 6464a0,4 miss eviction 
L 606990,4 hit 
S 6465a0,4 miss eviction 
L 606994,4 hit 
S 6466a0,4 miss eviction 
L 606998,4 hit 
S 6467a0,4 miss eviction 
L 60699c,4 hit 
S 6468a0,4 miss eviction 
L 6069a0,4 miss eviction 
S 6469a0,4 miss eviction 
L 6069a4,4 miss eviction 
S 646aa0,4 miss eviction 
L 6069a8,4 hit 
S 646ba0,4 miss eviction 
L 6069ac,4 hit 
S 646ca0,4 miss eviction 
L 6069b0,4 hit 
S 646da0,4 miss eviction 
L 6069b4,4 miss eviction 
S 646ea0,4 miss eviction 
L 6069b8,4 hit 
S 646fa0,4 miss eviction 
L 6069bc,4 hit 
S 6470a0,4 miss eviction 
L 6069c0,4 miss eviction 
S 6471a0,4 miss eviction 
L 6069c4,4 hit 
S 6472a0,4 miss eviction 
L 6069c8,4 hit 
S 6473a0,4 miss eviction 
L 6069cc,4 hit 
S 6474a0,4 miss eviction 
L 6069d0,4 hit 
S 6475a0,4 miss eviction 
L 6069d4,4 hit 
S 6476a0,4 miss eviction 
L 6069d8,4 hit 
S 6477a0,4 miss eviction 
L 6069dc,4 hit 
S 6478a0,4 miss eviction 
L 6069e0,4 miss eviction 
S 6479a0,4 miss eviction 
L 6069e4,4 hit 
S 647aa0,4 miss eviction 
L 6069e8,4 hit 
S 647ba0,4 miss eviction 
L 6069ec,4 hit 
S 647ca0,4 miss eviction 
L 6069f0,4 hit 
S 647da0,4 miss eviction 
L 6069f4,4 hit 
S 647ea0,4 miss eviction 
L 6069f8,4 hit 
S 647fa0,4 miss eviction 
L 6069fc,4 hit 
S 6480a0,4 miss eviction 
L 606a00,4 miss eviction 
S 6481a0,4 miss eviction 
L 606a04,4 hit 
S 6482a0,4 miss eviction 
L 606a08,4 hit 
S 6483a0,4 miss eviction 
L 606a0c,4 hit 
S 6484a0,4 miss eviction 
L 606a10,4 hit 
S 6485a0,4 miss eviction 
L 606a14,4 hit 
S 6486a0,4 miss eviction 
L 606a18,4 hit 
S 6487a0,4 miss eviction 
L 606a1c,4 hit 
S 6488a0,4 miss eviction 
L 606a20,4 miss eviction 
S 6489a0,4 miss eviction 
L 606a24,4 hit 
S 648aa0,4 miss eviction 
L 606a28,4 hit 
S 648ba0,4 miss eviction 
L 606a2c,4 hit 
S 648ca0,4 miss eviction 
L 606a30,4 hit 
S 648da0,4 miss eviction 
L 606a34,4 hit 
S 648ea0,4 miss eviction 
L 606a38,4 hit 
S 648fa0,4 miss eviction 
L 606a3c,4 hit 
S 6490a0,4 miss eviction 
L 606a40,4 miss eviction 
S 6451a4,4 miss eviction 
L 606a44,4 hit 
S 6452a4,4 miss eviction 
L 606a48,4 hit 
S 6453a4,4 miss eviction 
L 606a4c,4 hit 
S 6454a4,4 miss eviction 
L 606a50,4 hit 
S 6455a4,4 miss eviction 
L 606a54,4 hit 
S 6456a4,4 miss eviction 
L 606a58,4 hit 
S 6457a4,4 miss eviction 
L 606a5c,4 hit 
S 6458a4,4 miss eviction 
L 606a60,4 miss eviction 
S 6459a4,4 miss eviction 
L 606a64,4 hit 
S 645aa4,4 miss eviction 
L 606a68,4 hit 
S 645ba4,4 miss eviction 
L 606a6c,4 hit 
S 645ca4,4 miss eviction 
L 606a70,4 hit 
S 645da4,4 miss eviction 
L 606a74,4 hit 
S 645ea4,4 miss eviction 
L 606a78,4 hit 
S 645fa4,4 miss eviction 
L 606a7c,4 hit 
S 6460a4,4 miss eviction 
L 606a80,4 miss eviction 
S 6461a4,4 miss eviction 
L 606a84,4 hit 
S 6462a4,4 miss eviction 
L 606a88,4 hit 
S 6463a4,4 miss eviction 
L 606a8c,4 hit 
S 6464a4,4 miss eviction 
L 606a90,4 hit 
S 6465a4,4 miss eviction 
L 606a94,4 hit 
S 6466a4,4 miss eviction 
L 606a98,4 hit 
S 6467a4,4 miss eviction 
L 606a9c,4 hit 
S 6468a4,4 miss eviction 
L 606aa0,4 miss eviction 
S 6469a4,4 miss eviction 
L 606aa4,4 hit 
S 646aa4,4 miss eviction 
L 606aa8,4 miss eviction 
S 646ba4,4 miss eviction 
L 606aac,4 hit 
S 646ca4,4 miss eviction 
L 606ab0,4 hit 
S 646da4,4 miss eviction 
L 606ab4,4 hit 
S 646ea4,4 miss eviction 
L 606ab8,4 miss eviction 
S 646fa4,4 miss eviction 
L 606abc,4 hit 
S 6470a4,4 miss eviction 
L 606ac0,4 miss eviction 
S 6471a4,4 miss eviction 
L 606ac4,4 hit 
S 6472a4,4 miss eviction 
L 606ac8,4 hit 
S 6473a4,4 miss eviction 
L 606acc,4 hit 
S 6474a4,4 miss eviction 
L 606ad0,4 hit 
S 6475a4,4 miss eviction 
L 606ad4,4 hit 
S 6476a4,4 miss eviction 
L 606ad8,4 hit 
S 6477a4,4 miss eviction 
L 606adc,4 hit 
S 6478a4,4 miss eviction 
L 606ae0,4 miss eviction 
S 6479a4,4 miss eviction 
L 606ae4,4 hit 
S 647aa4,4 miss eviction 
L 606ae8,4 hit 
S 647ba4,4 miss eviction 
L 606aec,4 hit 
S 647ca4,4 miss eviction 
L 606af0,4 hit 
S 647da4,4 miss eviction 
L 606af4,4 hit 
S 647ea4,4 miss eviction 
L 606af8,4 hit 
S 647fa4,4 miss eviction 
L 606afc,4 hit 
S 6480a4,4 miss eviction 
L 606b00,4 miss eviction 
S 6481a4,4 miss eviction 
L 606b04,4 hit 
S 6482a4,4 miss eviction 
L 606b08,4 hit 
S 6483a4,4 miss eviction 
L 606b0c,4 hit 
S 6484a4,4 miss eviction 
L 606b10,4 hit 
S 6485a4,4 miss eviction 
L 606b14,4 hit 
S 6486a4,4 miss eviction 
L 606b18,4 hit 
S 6487a4,4 miss eviction 
L 606b1c,4 hit 
S 6488a4,4 miss eviction 
L 606b20,4 miss eviction 
S 6489a4,4 miss eviction 
L 606b24,4 hit 
S 648aa4,4 miss eviction 
L 606b28,4 hit 
S 648ba4,4 miss eviction 
L 606b2c,4 hit 
S 648ca4,4 miss eviction 
L 606b30,4 hit 
S 648da4,4 miss eviction 
L 606b34,4 hit 
S 648ea4,4 miss eviction 
L 606b38,4 hit 
S 648fa4,4 miss eviction 
L 606b3c,4 hit 
S 6490a4,4 miss eviction 
L 606b40,4 miss eviction 
S 6451a8,4 miss eviction 
L 606b44,4 hit 
S 6452a8,4 miss eviction 
L 606b48,4 hit 
S 6453a8,4 miss eviction 
L 606b4c,4 hit 
S 6454a8,4 miss eviction 
L 606b50,4 hit 
S 6455a8,4 miss eviction 
L 606b54,4 hit 
S 6456a8,4 miss eviction 
L 606b58,4 hit 
S 6457a8,4 miss eviction 
L 606b5c,4 hit 
S 6458a8,4 miss eviction 
L 606b60,4 miss eviction 
S 6459a8,4 miss eviction 
L 606b64,4 hit 
S 645aa8,4 miss eviction 
L 606b68,4 hit 
S 645ba8,4 miss eviction 
L 606b6c,4 hit 
S 645ca8,4 miss eviction 
L 606b70,4 hit 
S 645da8,4 miss eviction 
L 606b74,4 hit 
S 645ea8,4 miss eviction 
L 606b78,4 hit 
S 645fa8,4 miss eviction 
L 606b7c,4 hit 
S 6460a8,4 miss eviction 
L 606b80,4 miss eviction 
S 6461a8,4 miss eviction 
L 606b84,4 hit 
S 6462a8,4 miss eviction 
L 606b88,4 hit 
S 6463a8,4 miss eviction 
L 606b8c,4 hit 
S 6464a8,4 miss eviction 
L 606b90,4 hit 
S 6465a8,4 miss eviction 
L 606b94,4 hit 
S 6466a8,4 miss eviction 
L 606b98,4 hit 
S 6467a8,4 miss eviction 
L 606b9c,4 hit 
S 6468a8,4 miss eviction 
L 606ba0,4 miss eviction 
S 6469a8,4 miss eviction 
L 606ba4,4 hit 
S 646aa8,4 miss eviction 
L 606ba8,4 hit 
S 646ba8,4 miss eviction 
L 606bac,4 miss eviction 
S 646ca8,4 miss eviction 
L 606bb0,4 hit 
S 646da8,4 miss eviction 
L 606bb4,4 hit 
S 646ea8,4 miss eviction 
L 606bb8,4 hit 
S 646fa8,4 miss eviction 
L 606bbc,4 miss eviction 
S 6470a8,4 miss eviction 
L 606bc0,4 miss eviction 
S 6471a8,4 miss eviction 
L 606bc4,4 hit 
S 6472a8,4 miss eviction 
L 606bc8,4 hit 
S 6473a8,4 miss eviction 
L 606bcc,4 hit 
S 6474a8,4 miss eviction 
L 606bd0,4 hit 
S 6475a8,4 miss eviction 
L 606bd4,4 hit 
S 6476a8,4 miss eviction 
L 606bd8,4 hit 
S 6477a8,4 miss eviction 
L 606bdc,4 hit 
S 6478a8,4 miss eviction 
L 606be0,4 miss eviction 
S 6479a8,4 miss eviction 
L 606be4,4 hit 
S 647aa8,4 miss eviction 
L 606be8,4 hit 
S 647ba8,4 miss eviction 
L 606bec,4 hit 
S 647ca8,4 miss eviction 
L 606bf0,4 hit 
S 647da8,4 miss eviction 
L 606bf4,4 hit 
S 647ea8,4 miss eviction 
L 606bf8,4 hit 
S 647fa8,4 miss eviction 
L 606bfc,4 hit 
S 6480a8,4 miss eviction 
L 606c00,4 miss eviction 
S 6481a8,4 miss eviction 
L 606c04,4 hit 
S 6482a8,4 miss eviction 
L 606c08,4 hit 
S 6483a8,4 miss eviction 
L 606c0c,4 hit 
S 6484a8,4 miss eviction 
L 606c10,4 hit 
S 6485a8,4 miss eviction 
L 606c14,4 hit 
S 6486a8,4 miss eviction 
L 606c18,4 hit 
S 6487a8,4 miss eviction 
L 606c1c,4 hit 
S 6488a8,4 miss eviction 
L 606c20,4 miss eviction 
S 6489a8,4 miss eviction 
L 606c24,4 hit 
S 648aa8,4 miss eviction 
L 606c28,4 hit 
S 648ba8,4 miss eviction 
L 606c2c,4 hit 
S 648ca8,4 miss eviction 
L 606c30,4 hit 
S 648da8,4 miss eviction 
L 606c34,4 hit 
S 648ea8,4 miss eviction 
L 606c38,4 hit 
S 648fa8,4 miss eviction 
L 606c3c,4 hit 
S 6490a8,4 miss eviction 
L 606c40,4 miss eviction 
S 6451ac,4 miss eviction 
L 606c44,4 hit 
S 6452ac,4 miss eviction 
L 606c48,4 hit 
S 6453ac,4 miss eviction 
L 606c4c,4 hit 
S 6454ac,4 miss eviction 
L 606c50,4 hit 
S 6455ac,4 miss eviction 
L 606c54,4 hit 
S 6456ac,4 miss eviction 
L 606c58,4 hit 
S 6457ac,4 miss eviction 
L 606c5c,4 hit 
S 6458ac,4 miss eviction 
L 606c60,4 miss eviction 
S 6459ac,4 miss eviction 
L 606c64,4 hit 
S 645aac,4 miss eviction 
L 606c68,4 hit 
S 645bac,4 miss eviction 
L 606c6c,4 hit 
S 645cac,4 miss eviction 
L 606c70,4 hit 
S 645dac,4 miss eviction 
L 606c74,4 hit 
S 645eac,4 miss eviction 
L 606c78,4 hit 
S 645fac,4 miss eviction 
L 606c7c,4 hit 
S 6460ac,4 miss eviction 
L 606c80,4 miss eviction 
S 6461ac,4 miss eviction 
L 606c84,4 hit 
S 6462ac,4 miss eviction 
L 606c88,4 hit 
S 6463ac,4 miss eviction 
L 606c8c,4 hit 
S 6464ac,4 miss eviction 
L 606c90,4 hit 
S 6465ac,4 miss eviction 
L 606c94,4 hit 
S 6466ac,4 miss eviction 
L 606c98,4 hit 
S 6467ac,4 miss eviction 
L 606c9c,4 hit 
S 6468ac,4 miss eviction 
L 606ca0,4 miss eviction 
S 6469ac,4 miss eviction 
L 606ca4,4 hit 
S 646aac,4 miss eviction 
L 606ca8,4 hit 
S 646bac,4 miss eviction 
L 606cac,4 hit 
S 646cac,4 miss eviction 
L 606cb0,4 miss eviction 
S 646dac,4 miss eviction 
L 606cb4,4 hit 
S 646eac,4 miss eviction 
L 606cb8,4 hit 
S 646fac,4 miss eviction 
L 606cbc,4 hit 
S 6470ac,4 miss eviction 
L 606cc0,4 miss eviction 
S 6471ac,4 miss eviction 
L 606cc4,4 hit 
S 6472ac,4 miss eviction 
L 606cc8,4 hit 
S 6473ac,4 miss eviction 
L 606ccc,4 hit 
S 6474ac,4 miss eviction 
L 606cd0,4 hit 
S 6475ac,4 miss eviction 
L 606cd4,4 hit 
S 6476ac,4 miss eviction 
L 606cd8,4 hit 
S 6477ac,4 miss eviction 
L 606cdc,4 hit 
S 6478ac,4 miss eviction 
L 606ce0,4 miss eviction 
S 6479ac,4 miss eviction 
L 606ce4,4 hit 
S 647aac,4 miss eviction 
L 606ce8,4 hit 
S 647bac,4 miss eviction 
L 606cec,4 hit 
S 647cac,4 miss eviction 
L 606cf0,4 hit 
S 647dac,4 miss eviction 
L 606cf4,4 hit 
S 647eac,4 miss eviction 
L 606cf8,4 hit 
S 647fac,4 miss eviction 
L 606cfc,4 hit 
S 6480ac,4 miss eviction 
L 606d00,4 miss eviction 
S 6481ac,4 miss eviction 
L 606d04,4 hit 
S 6482ac,4 miss eviction 
L 606d08,4 hit 
S 6483ac,4 miss eviction 
L 606d0c,4 hit 
S 6484ac,4 miss eviction 
L 606d10,4 hit 
S 6485ac,4 miss eviction 
L 606d14,4 hit 
S 6486ac,4 miss eviction 
L 606d18,4 hit 
S 6487ac,4 miss eviction 
L 606d1c,4 hit 
S 6488ac,4 miss eviction 
L 606d20,4 miss eviction 
S 6489ac,4 miss eviction 
L 606d24,4 hit 
S 648aac,4 miss eviction 
L 606d28,4 hit 
S 648bac,4 miss eviction 
L 606d2c,4 hit 
S 648cac,4 miss eviction 
L 606d30,4 hit 
S 648dac,4 miss eviction 
L 606d34,4 hit 
S 648eac,4 miss eviction 
L 606d38,4 hit 
S 648fac,4 miss eviction 
L 606d3c,4 hit 
S 6490ac,4 miss eviction 
L 606d40,4 miss eviction 
S 6451b0,4 miss eviction 
L 606d44,4 hit 
S 6452b0,4 miss eviction 
L 606d48,4 hit 
S 6453b0,4 miss eviction 
L 606d4c,4 hit 
S 6454b0,4 miss eviction 
L 606d50,4 hit 
S 6455b0,4 miss eviction 
L 606d54,4 hit 
S 6456b0,4 miss eviction 
L 606d58,4 hit 
S 6457b0,4 miss eviction 
L 606d5c,4 hit 
S 6458b0,4 miss eviction 
L 606d60,4 miss eviction 
S 6459b0,4 miss eviction 
L 606d64,4 hit 
S 645ab0,4 miss eviction 
L 606d68,4 hit 
S 645bb0,4 miss eviction 
L 606d6c,4 hit 
S 645cb0,4 miss eviction 
L 606d70,4 hit 
S 645db0,4 miss eviction 
L 606d74,4 hit 
S 645eb0,4 miss eviction 
L 606d78,4 hit 
S 645fb0,4 miss eviction 
L 606d7c,4 hit 
S 6460b0,4 miss eviction 
L 606d80,4 miss eviction 
S 6461b0,4 miss eviction 
L 606d84,4 hit 
S 6462b0,4 miss eviction 
L 606d88,4 hit 
S 6463b0,4 miss eviction 
L 606d8c,4 hit 
S 6464b0,4 miss eviction 
L 606d90,4 hit 
S 6465b0,4 miss eviction 
L 606d94,4 hit 
S 6466b0,4 miss eviction 
L 606d98,4 hit 
S 6467b0,4 miss eviction 
L 606d9c,4 hit 
S 6468b0,4 miss eviction 
L 606da0,4 miss eviction 
S 6469b0,4 miss eviction 
L 606da4,4 miss eviction 
S 646ab0,4 miss eviction 
L 606da8,4 hit 
S 646bb0,4 miss eviction 
L 606dac,4 hit 
S 646cb0,4 miss eviction 
L 606db0,4 hit 
S 646db0,4 miss eviction 
L 606db4,4 miss eviction 
S 646eb0,4 miss eviction 
L 606db8,4 hit 
S 646fb0,4 miss eviction 
L 606dbc,4 hit 
S 6470b0,4 miss eviction 
L 606dc0,4 miss eviction 
S 6471b0,4 miss eviction 
L 606dc4,4 hit 
S 6472b0,4 miss eviction 
L 606dc8,4 hit 
S 6473b0,4 miss eviction 
L 606dcc,4 hit 
S 6474b0,4 miss eviction 
L 606dd0,4 hit 
S 6475b0,4 miss eviction 
L 606dd4,4 hit 
S 6476b0,4 miss eviction 
L 606dd8,4 hit 
S 6477b0,4 miss eviction 
L 606ddc,4 hit 
S 6478b0,4 miss eviction 
L 606de0,4 miss eviction 
S 6479b0,4 miss eviction 
L 606de4,4 hit 
S 647ab0,4 miss eviction 
L 606de8,4 hit 
S 647bb0,4 miss eviction 
L 606dec,4 hit 
S 647cb0,4 miss eviction 
L 606df0,4 hit 
S 647db0,4 miss eviction 
L 606df4,4 hit 
S 647eb0,4 miss eviction 
L 606df8,4 hit 
S 647fb0,4 miss eviction 
L 606dfc,4 hit 
S 6480b0,4 miss eviction 
L 606e00,4 miss eviction 
S 6481b0,4 miss eviction 
L 606e04,4 hit 
S 6482b0,4 miss eviction 
L 606e08,4 hit 
S 6483b0,4 miss eviction 
L 606e0c,4 hit 
S 6484b0,4 miss eviction 
L 606e10,4 hit 
S 6485b0,4 miss eviction 
L 606e14,4 hit 
S 6486b0,4 miss eviction 
L 606e18,4 hit 
S 6487b0,4 miss eviction 
L 606e1c,4 hit 
S 6488b0,4 miss eviction 
L 606e20,4 miss eviction 
S 6489b0,4 miss eviction 
L 606e24,4 hit 
S 648ab0,4 miss eviction 
L 606e28,4 hit 
S 648bb0,4 miss eviction 
L 606e2c,4 hit 
S 648cb0,4 miss eviction 
L 606e30,4 hit 
S 648db0,4 miss eviction 
L 606e34,4 hit 
S 648eb0,4 miss eviction 
L 606e38,4 hit 
S 648fb0,4 miss eviction 
L 606e3c,4 hit 
S 6490b0,4 miss eviction 
L 606e40,4 miss eviction 
S 6451b4,4 miss eviction 
L 606e44,4 hit 
S 6452b4,4 miss eviction 
L 606e48,4 hit 
S 6453b4,4 miss eviction 
L 606e4c,4 hit 
S 6454b4,4 miss eviction 
L 606e50,4 hit 
S 6455b4,4 miss eviction 
L 606e54,4 hit 
S 6456b4,4 miss eviction 
L 606e58,4 hit 
S 6457b4,4 miss eviction 
L 606e5c,4 hit 
S 6458b4,4 miss eviction 
L 606e60,4 miss eviction 
S 6459b4,4 miss eviction 
L 606e64,4 hit 
S 645ab4,4 miss eviction 
L 606e68,4 hit 
S 645bb4,4 miss eviction 
L 606e6c,4 hit 
S 645cb4,4 miss eviction 
L 606e70,4 hit 
S 645db4,4 miss eviction 
L 606e74,4 hit 
S 645eb4,4 miss eviction 
L 606e78,4 hit 
S 645fb4,4 miss eviction 
L 606e7c,4 hit 
S 6460b4,4 miss eviction 
L 606e80,4 miss eviction 
S 6461b4,4 miss eviction 
L 606e84,4 hit 
S 6462b4,4 miss eviction 
L 606e88,4 hit 
S 6463b4,4 miss eviction 
L 606e8c,4 hit 
S 6464b4,4 miss eviction 
L 606e90,4 hit 
S 6465b4,4 miss eviction 
L 606e94,4 hit 
S 6466b4,4 miss eviction 
L 606e98,4 hit 
S 6467b4,4 miss eviction 
L 606e9c,4 hit 
S 6468b4,4 miss eviction 
L 606ea0,4 miss eviction 
S 6469b4,4 miss eviction 
L 606ea4,4 hit 
S 646ab4,4 miss eviction 
L 606ea8,4 miss eviction 
S 646bb4,4 miss eviction 
L 606eac,4 hit 
S 646cb4,4 miss eviction 
L 606eb0,4 hit 
S 646db4,4 miss eviction 
L 606eb4,4 hit 
S 646eb4,4 miss eviction 
L 606eb8,4 miss eviction 
S 646fb4,4 miss eviction 
L 606ebc,4 hit 
S 6470b4,4 miss eviction 
L 606ec0,4 miss eviction 
S 6471b4,4 miss eviction 
L 606ec4,4 hit 
S 6472b4,4 miss eviction 
L 606ec8,4 hit 
S 6473b4,4 miss eviction 
L 606ecc,4 hit 
S 6474b4,4 miss eviction 
L 606ed0,4 hit 
S 6475b4,4 miss eviction 
L 606ed4,4 hit 
S 6476b4,4 miss eviction 
L 606ed8,4 hit 
S 6477b4,4 miss eviction 
L 606edc,4 hit 
S 6478b4,4 miss eviction 
L 606ee0,4 miss eviction 
S 6479b4,4 miss eviction 
L 606ee4,4 hit 
S 647ab4,4 miss eviction 
L 606ee8,4 hit 
S 647bb4,4 miss eviction 
L 606eec,4 hit 
S 647cb4,4 miss eviction 
L 606ef0,4 hit 
S 647db4,4 miss eviction 
L 606ef4,4 hit 
S 647eb4,4 miss eviction 
L 606ef8,4 hit 
S 647fb4,4 miss eviction 
L 606efc,4 hit 
S 6480b4,4 miss eviction 
L 606f00,4 miss eviction 
S 6481b4,4 miss eviction 
L 606f04,4 hit 
S 6482b4,4 miss eviction 
L 606f08,4 hit 
S 6483b4,4 miss eviction 
L 606f0c,4 hit 
S 6484b4,4 miss eviction 
L 606f10,4 hit 
S 6485b4,4 miss eviction 
L 606f14,4 hit 
S 6486b4,4 miss eviction 
L 606f18,4 hit 
S 6487b4,4 miss eviction 
L 606f1c,4 hit 
S 6488b4,4 miss eviction 
L 606f20,4 miss eviction 
S 6489b4,4 miss eviction 
L 606f24,4 hit 
S 648ab4,4 miss eviction 
L 606f28,4 hit 
S 648bb4,4 miss eviction 
L 606f2c,4 hit 
S 648cb4,4 miss eviction 
L 606f30,4 hit 
S 648db4,4 miss eviction 
L 606f34,4 hit 
S 648eb4,4 miss eviction 
L 606f38,4 hit 
S 648fb4,4 miss eviction 
L 606f3c,4 hit 
S 6490b4,4 miss eviction 
L 606f40,4 miss eviction 
S 6451b8,4 miss eviction 
L 606f44,4 hit 
S 6452b8,4 miss eviction 
L 606f48,4 hit 
S 6453b8,4 miss eviction 
L 606f4c,4 hit 
S 6454b8,4 miss eviction 
L 606f50,4 hit 
S 6455b8,4 miss eviction 
L 606f54,4 hit 
S 6456b8,4 miss eviction 
L 606f58,4 hit 
S 6457b8,4 miss eviction 
L 606f5c,4 hit 
S 6458b8,4 miss eviction 
L 606f60,4 miss eviction 
S 6459b8,4 miss eviction 
L 606f64,4 hit 
S 645ab8,4 miss eviction 
L 606f68,4 hit 
S 645bb8,4 miss eviction 
L 606f6c,4 hit 
S 645cb8,4 miss eviction 
L 606f70,4 hit 
S 645db8,4 miss eviction 
L 606f74,4 hit 
S 645eb8,4 miss eviction 
L 606f78,4 hit 
S 645fb8,4 miss eviction 
L 606f7c,4 hit 
S 6460b8,4 miss eviction 
L 606f80,4 miss eviction 
S 6461b8,4 miss eviction 
L 606f84,4 hit 
S 6462b8,4 miss eviction 
L 606f88,4 hit 
S 6463b8,4 miss eviction 
L 606f8c,4 hit 
S 6464b8,4 miss eviction 
L 606f90,4 hit 
S 6465b8,4 miss eviction 
L 606f94,4 hit 
S 6466b8,4 miss eviction 
L 606f98,4 hit 
S 6467b8,4 miss eviction 
L 606f9c,4 hit 
S 6468b8,4 miss eviction 
L 606fa0,4 miss eviction 
S 6469b8,4 miss eviction 
L 606fa4,4 hit 
S 646ab8,4 miss eviction 
L 606fa8,4 hit 
S 646bb8,4 miss eviction 
L 606fac,4 miss eviction 
S 646cb8,4 miss eviction 
L 606fb0,4 hit 
S 646db8,4 miss eviction 
L 606fb4,4 hit 
S 646eb8,4 miss eviction 
L 606fb8,4 hit 
S 646fb8,4 miss eviction 
L 606fbc,4 miss eviction 
S 6470b8,4 miss eviction 
L 606fc0,4 miss eviction 
S 6471b8,4 miss eviction 
L 606fc4,4 hit 
S 6472b8,4 miss eviction 
L 606fc8,4 hit 
S 6473b8,4 miss eviction 
L 606fcc,4 hit 
S 6474b8,4 miss eviction 
L 606fd0,4 hit 
S 6475b8,4 miss eviction 
L 606fd4,4 hit 
S 6476b8,4 miss eviction 
L 606fd8,4 hit 
S 6477b8,4 miss eviction 
L 606fdc,4 hit 
S 6478b8,4 miss eviction 
L 606fe0,4 miss eviction 
S 6479b8,4 miss eviction 
L 606fe4,4 hit 
S 647ab8,4 miss eviction 
L 606fe8,4 hit 
S 647bb8,4 miss eviction 
L 606fec,4 hit 
S 647cb8,4 miss eviction 
L 606ff0,4 hit 
S 647db8,4 miss eviction 
L 606ff4,4 hit 
S 647eb8,4 miss eviction 
L 606ff8,4 hit 
S 647fb8,4 miss eviction 
L 606ffc,4 hit 
S 6480b8,4 miss eviction 
L 607000,4 miss eviction 
S 6481b8,4 miss eviction 
L 607004,4 hit 
S 6482b8,4 miss eviction 
L 607008,4 hit 
S 6483b8,4 miss eviction 
L 60700c,4 hit 
S 6484b8,4 miss eviction 
L 607010,4 hit 
S 6485b8,4 miss eviction 
L 607014,4 hit 
S 6486b8,4 miss eviction 
L 607018,4 hit 
S 6487b8,4 miss eviction 
L 60701c,4 hit 
S 6488b8,4 miss eviction 
L 607020,4 miss eviction 
S 6489b8,4 miss eviction 
L 607024,4 hit 
S 648ab8,4 miss eviction 
L 607028,4 hit 
S 648bb8,4 miss eviction 
L 60702c,4 hit 
S 648cb8,4 miss eviction 
L 607030,4 hit 
S 648db8,4 miss eviction 
L 607034,4 hit 
S 648eb8,4 miss eviction 
L 607038,4 hit 
S 648fb8,4 miss eviction 
L 60703c,4 hit 
S 6490b8,4 miss eviction 
L 607040,4 miss eviction 
S 6451bc,4 miss eviction 
L 607044,4 hit 
S 6452bc,4 miss eviction 
L 607048,4 hit 
S 6453bc,4 miss eviction 
L 60704c,4 hit 
S 6454bc,4 miss eviction 
L 607050,4 hit 
S 6455bc,4 miss eviction 
L 607054,4 hit 
S 6456bc,4 miss eviction 
L 607058,4 hit 
S 6457bc,4 miss eviction 
L 60705c,4 hit 
S 6458bc,4 miss eviction 
L 607060,4 miss eviction 
S 6459bc,4 miss eviction 
L 607064,4 hit 
S 645abc,4 miss eviction 
L 607068,4 hit 
S 645bbc,4 miss eviction 
L 60706c,4 hit 
S 645cbc,4 miss eviction 
L 607070,4 hit 
S 645dbc,4 miss eviction 
L 607074,4 hit 
S 645ebc,4 miss eviction 
L 607078,4 hit 
S 645fbc,4 miss eviction 
L 60707c,4 hit 
S 6460bc,4 miss eviction 
L 607080,4 miss eviction 
S 6461bc,4 miss eviction 
L 607084,4 hit 
S 6462bc,4 miss eviction 
L 607088,4 hit 
S 6463bc,4 miss eviction 
L 60708c,4 hit 
S 6464bc,4 miss eviction 
L 607090,4 hit 
S 6465bc,4 miss eviction 
L 607094,4 hit 
S 6466bc,4 miss eviction 
L 607098,4 hit 
S 6467bc,4 miss eviction 
L 60709c,4 hit 
S 6468bc,4 miss eviction 
L 6070a0,4 miss eviction 
S 6469bc,4 miss eviction 
L 6070a4,4 hit 
S 646abc,4 miss eviction 
L 6070a8,4 hit 
S 646bbc,4 miss eviction 
L 6070ac,4 hit 
S 646cbc,4 miss eviction 
L 6070b0,4 miss eviction 
S 646dbc,4 miss eviction 
L 6070b4,4 hit 
S 646ebc,4 miss eviction 
L 6070b8,4 hit 
S 646fbc,4 miss eviction 
L 6070bc,4 hit 
S 6470bc,4 miss eviction 
L 6070c0,4 miss eviction 
S 6471bc,4 miss eviction 
L 6070c4,4 hit 
S 6472bc,4 miss eviction 
L 6070c8,4 hit 
S 6473bc,4 miss eviction 
L 6070cc,4 hit 
S 6474bc,4 miss eviction 
L 6070d0,4 hit 
S 6475bc,4 miss eviction 
L 6070d4,4 hit 
S 6476bc,4 miss eviction 
L 6070d8,4 hit 
S 6477bc,4 miss eviction 
L 6070dc,4 hit 
S 6478bc,4 miss eviction 
L 6070e0,4 miss eviction 
S 6479bc,4 miss eviction 
L 6070e4,4 hit 
S 647abc,4 miss eviction 
L 6070e8,4 hit 
S 647bbc,4 miss eviction 
L 6070ec,4 hit 
S 647cbc,4 miss eviction 
L 6070f0,4 hit 
S 647dbc,4 miss eviction 
L 6070f4,4 hit 
S 647ebc,4 miss eviction 
L 6070f8,4 hit 
S 647fbc,4 miss eviction 
L 6070fc,4 hit 
S 6480bc,4 miss eviction 
L 607100,4 miss eviction 
S 6481bc,4 miss eviction 
L 607104,4 hit 
S 6482bc,4 miss eviction 
L 607108,4 hit 
S 6483bc,4 miss eviction 
L 60710c,4 hit 
S 6484bc,4 miss eviction 
L 607110,4 hit 
